sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
3961,Quel est le moyen le plus rapide pour aller de Limoges à Bordeaux,Limoges,Bordeaux,1,hard,complex_question,
3962,je veux aller de nîmes a bordeaux,Nîmes,Bordeaux,1,medium,no_capitals,"lowercase, no accents"
3963,Y a-t-il un train de Villeurbanne vers Paris,Villeurbanne,Paris,1,easy,standard,
3964,Quel est l'horaire des trains au départ de Limoges pour Angers,Limoges,Angers,1,medium,standard,
3965,Trajet de Lyon vers Amiens,Lyon,Amiens,1,easy,standard,
3966,Pouvez-vous me donner les horaires de Nîmes à Nice,Nîmes,Nice,1,easy,standard,
3967,je veux aller de viilleurbanne à nîmmes,Villeurbanne,Nîmes,1,hard,misspelling,spelling errors
3968,Cap sur Le Mans depuis Saint-Étienne,Saint-Étienne,Le Mans,1,medium,inverted_order,
3969,De Saint Étienne vers Salon de Provence,Saint-Étienne,Salon-de-Provence,1,medium,compound_name,compound name no hyphen
3970,Combien coûte un billet de train de Marseille à Brest,Marseille,Brest,1,medium,standard,
3971,Trajet vers Le Mans au départ de Limoges,Limoges,Le Mans,1,medium,inverted_order,
3972,Vers Strasbourg au départ de Montpellier,Montpellier,Strasbourg,1,medium,inverted_order,
3973,J'ai raté mon train,,,0,easy,no_intent,train_discussion
3974,je veux aller de toulo à bordeau,Toulon,Bordeaux,1,hard,misspelling,spelling errors
3975,je souhaite me rendre a lyo depui le man,Le Mans,Lyon,1,hard,misspelling,spelling errors
3976,Je ne sais pas si Nantes ou Montpellier,,,0,medium,ambiguous,contradictions
3977,Quel est le prix d'un billet de Perpignan à Dijon,Perpignan,Dijon,1,easy,standard,
3978,La vie est belle ?,,,0,easy,no_intent,random_statements
3979,Je vais de Rennes à Rennes,,,0,medium,ambiguous,origin equals destination
3980,À quelle heure y a-t-il des trains de Paris à Nîmes,Paris,Nîmes,1,medium,standard,
3981,Billet Nantes Saint-Étienne,Nantes,Saint-Étienne,1,medium,no_markers,
3982,route pour nice ?,,,0,easy,incomplete_origin,missing origin
3983,Je voudrais réserver un billet de Nice pour Montpellier,Nice,Montpellier,1,medium,standard,
3984,Pouvez-vous me donner les horaires de Brest à Paris,Brest,Paris,1,easy,standard,
3985,SNCF SNCF SNCF SNCF SNCF,,,0,easy,garbage,repetitions
3986,Un billet Toulouse Amiens pour ce soir,Toulouse,Amiens,1,medium,additional_info,with time/passenger info
3987,en partant de montpellier,,,0,easy,incomplete_dest,missing destination
3988,Je quitte Toulouse ?,,,0,easy,incomplete_dest,missing destination
3989,"Albert, Paris et moi voulons aller de Tours à Aix-en-Provence",Tours,Aix-en-Provence,1,hard,name_ambiguity,Albert/Paris=prénoms
3990,Salut !,,,0,easy,no_intent,greetings
3991,un billet lyon strasbourg s'il vous plait,Lyon,Strasbourg,1,medium,no_capitals,"lowercase, no accents"
3992,Marseille Lyon ce soir,Marseille,Lyon,1,medium,no_markers,
3993,horloge horloge escalier lampe,,,0,easy,garbage,nonsense words
3994,commen aler de strasbourg a tooulon,Strasbourg,Toulon,1,hard,misspelling,spelling errors
3995,Comment aller à Nantes depuis Saint Étienne,Saint-Étienne,Nantes,1,medium,compound_name,compound name no hyphen
3996,??? !!! **!! @@##,,,0,easy,garbage,special characters
3997,À quelle heure y a-t-il des trains de Metz à Toulouse,Metz,Toulouse,1,medium,standard,
3998,Trajet de Brest vers Nice,Brest,Nice,1,easy,standard,
3999,Situé à Rennes ?,,,0,easy,incomplete_dest,missing destination
4000,un aller simple ?,,,0,easy,incomplete_grammar,grammatically incomplete
4001,Bordeaux Villeurbanne demain,Bordeaux,Villeurbanne,1,medium,no_markers,
4002,voyage $$%% 789 !!! Paris,,,0,easy,garbage,incoherent mix
4003,Réservation Toulon Metz,Toulon,Metz,1,medium,no_markers,
4004,Direction Lille en partant de Grenoble,Grenoble,Lille,1,medium,inverted_order,
4005,bilet nice saint-éétienne,Nice,Saint-Étienne,1,hard,misspelling,spelling errors
4006,Je suis actuellement à Montpellier,,,0,easy,incomplete_dest,missing destination
4007,Pouvez-vous me réserver une place de Lyon à Angers,Lyon,Angers,1,medium,standard,
4008,Retrouver Paris à Clermont-Ferrand en partant de Dijon,Dijon,Clermont-Ferrand,1,hard,name_ambiguity,Paris=prénom
4009,J'ai vu un bon film ?,,,0,easy,no_intent,off_topic
4010,Pour Marseille,,,0,easy,incomplete_origin,missing origin
4011,les locomotives sont puissantes ?,,,0,easy,no_intent,train_discussion
4012,Bordeaux Toulouse demain,Bordeaux,Toulouse,1,medium,no_markers,
4013,venant de montpellier,,,0,easy,incomplete_dest,missing destination
4014,Y a-t-il des trains directs de Toulouse à Saint-Étienne,Toulouse,Saint-Étienne,1,medium,standard,
4015,Je veux aller à Limoges en partant de Nîmes,Nîmes,Limoges,1,medium,inverted_order,
4016,Vers Annecy au départ de Marseille,Marseille,Annecy,1,medium,inverted_order,
4017,En direction de Nantes,,,0,easy,incomplete_origin,missing origin
4018,Y a-t-il un train de Nice vers Annecy,Nice,Annecy,1,easy,standard,
4019,retrouver florence à toulon en partant de montpellier,Montpellier,Toulon,1,hard,name_ambiguity,"Florence=prénom, lowercase"
4020,Je ne sais pas si Paris ou Bordeaux,,,0,medium,ambiguous,contradictions
4021,Billet Aix-en-Provence Brest pour 3 personnes,Aix-en-Provence,Brest,1,medium,additional_info,with time/passenger info
4022,Cap sur Annecy depuis Angers,Angers,Annecy,1,medium,inverted_order,
4023,Je veux aller à Angers,,,0,easy,incomplete_origin,missing origin
4024,je voudrais un billet de,,,0,easy,incomplete_grammar,grammatically incomplete
4025,je voyage avec rémy et clément de saint-étienne vers clermont-ferrand,Saint-Étienne,Clermont-Ferrand,1,hard,name_ambiguity,"Rémy/Clément=prénoms, lowercase"
4026,Un aller simple de Grenoble à Strasbourg,Grenoble,Strasbourg,1,easy,standard,
4027,Pour Nantes,,,0,easy,incomplete_origin,missing origin
4028,Départ Toulon ?,,,0,easy,incomplete_dest,missing destination
4029,Je voudrais un billet de ?,,,0,easy,incomplete_grammar,grammatically incomplete
4030,Un billet pour Reims,,,0,easy,incomplete_origin,missing origin
4031,Je voudrais réserver un billet de Clermont-Ferrand pour Dijon,Clermont-Ferrand,Dijon,1,medium,standard,
4032,de saint-étienne vers metz,Saint-Étienne,Metz,1,medium,no_capitals,"lowercase, no accents"
4033,bonne journée ?,,,0,easy,no_intent,greetings
4034,Quel est l'horaire des trains au départ de Brest pour Nîmes,Brest,Nîmes,1,medium,standard,
4035,trajet reims bordeaux,Reims,Bordeaux,1,medium,no_capitals,"lowercase, no accents"
4036,Je vais de Nice à Nantes à Montpellier,,,0,medium,ambiguous,too many cities
4037,Trajet de Toulon vers Bordeaux,Toulon,Bordeaux,1,easy,standard,
4038,"Avec mes amis Paris et Clément, je voudrais aller de Dijon à Florence",Dijon,Florence,1,hard,name_ambiguity,Paris/Clément=prénoms
4039,départ dijon,,,0,easy,incomplete_dest,missing destination
4040,je dois aller de strasbourg a aix-en-provence,Strasbourg,Aix-en-Provence,1,medium,no_capitals,"lowercase, no accents"
4041,Billet Nice Lyon pour 3 personnes,Nice,Lyon,1,medium,additional_info,with time/passenger info
4042,Un aller-retour Rennes Nîmes pour la semaine prochaine,Rennes,Nîmes,1,medium,additional_info,with time/passenger info
4043,Pour me rendre à Nice je pars de Nantes,Nantes,Nice,1,medium,inverted_order,
4044,billet Paris **!! @@@,,,0,easy,garbage,incoherent mix
4045,bilet grenoble anger,Grenoble,Angers,1,hard,misspelling,spelling errors
4046,Billet Nantes Toulouse Lille,,,0,medium,ambiguous,too many cities
4047,La musique classique est relaxante ?,,,0,easy,no_intent,off_topic
4048,Toulouse Paris s'il vous plaît,Toulouse,Paris,1,medium,no_markers,
4049,Comment se rendre à Nice si on part de Angers,Angers,Nice,1,medium,inverted_order,
4050,Y a-t-il un train de Nantes vers Marseille,Nantes,Marseille,1,easy,standard,
4051,bonne soirée,,,0,easy,no_intent,greetings
4052,trajet perpignan tour,Perpignan,Tours,1,hard,misspelling,spelling errors
4053,de tours vers brest,Tours,Brest,1,medium,no_capitals,"lowercase, no accents"
4054,hud duc gufipyf cyteke,,,0,easy,garbage,random text
4055,Je ne sais pas si Bordeaux ou Nantes,,,0,medium,ambiguous,contradictions
4056,Quel est l'horaire des trains au départ de Lille pour Perpignan,Lille,Perpignan,1,medium,standard,
4057,Je me rends à Lyon en provenance de Montpellier,Montpellier,Lyon,1,medium,inverted_order,
4058,Train Bordeaux Bordeaux,,,0,medium,ambiguous,origin equals destination
4059,De Montpellier à Lyon puis Bordeaux,,,0,medium,ambiguous,too many cities
4060,Combien de correspondances entre Lyon et Le Mans,Lyon,Le Mans,1,hard,complex_question,
4061,je voudrais un billet de aix-en-provence a lyon,Aix-en-Provence,Lyon,1,medium,no_capitals,"lowercase, no accents"
4062,Direction Nantes en partant de Clermont-Ferrand,Clermont-Ferrand,Nantes,1,medium,inverted_order,
4063,J'aime voyager en train !,,,0,easy,no_intent,train_discussion
4064,^^&& **!! --- ... @@##,,,0,easy,garbage,special characters
4065,Combien coûte un billet de Nice à Le Havre,Nice,Le Havre,1,medium,additional_info,with time/passenger info
4066,@@@ 456 billet,,,0,easy,garbage,incoherent mix
4067,Comment aller à Saint-Étienne depuis Lyon,Lyon,Saint-Étienne,1,medium,compound_name,compound name
4068,Je dois me rendre de Le Havre à Bordeaux,Le Havre,Bordeaux,1,easy,standard,
4069,Les trains régionaux sont sympas,,,0,easy,no_intent,train_discussion
4070,Je veux aller de Port-Boulet à Villeurbanne,Port-Boulet,Villeurbanne,1,medium,compound_name,compound name
4071,Mon ami Florence m'attend à Montpellier je pars de Toulon,Toulon,Montpellier,1,medium,name_ambiguity,Florence=prénom
4072,igloo requin tambour orange miroir lampe crayon,,,0,easy,garbage,nonsense words
4073,Je dois me rendre de Villeurbanne à Tours,Villeurbanne,Tours,1,easy,standard,
4074,de lyon vers le havre,Lyon,Le Havre,1,medium,no_capitals,"lowercase, no accents"
4075,De Lyon à Rennes ou peut-être Montpellier,,,0,medium,ambiguous,contradictions
4076,Destination Reims ?,,,0,easy,incomplete_origin,missing origin
4077,retrouver paris à grenoble en partant de nice,Nice,Grenoble,1,hard,name_ambiguity,"Paris=prénom, lowercase"
4078,fapaqekara zirosakyp rewoli,,,0,easy,garbage,random text
4079,c'est difficile,,,0,easy,no_intent,random_statements
4080,Direction Grenoble en partant de Reims,Reims,Grenoble,1,medium,inverted_order,
4081,jakyli jose dijimaco,,,0,easy,garbage,random text
4082,Je me rends à Metz en provenance de Nantes,Nantes,Metz,1,medium,inverted_order,
4083,À quelle heure y a-t-il des trains de Tours à Annecy,Tours,Annecy,1,medium,standard,
4084,Avec mon ami Albert je voudrais aller de Montpellier à Le Mans,Montpellier,Le Mans,1,medium,name_ambiguity,Albert=prénom
4085,j'aimerais visiter nice ?,,,0,easy,incomplete_origin,missing origin
4086,Je me rends à Grenoble en provenance de Reims,Reims,Grenoble,1,medium,inverted_order,
4087,Je voudrais un billet de Nîmes à Angers pour demain,Nîmes,Angers,1,medium,additional_info,with time/passenger info
4088,Pour aller à Le Mans depuis Tours,Tours,Le Mans,1,medium,inverted_order,
4089,il fait beau,,,0,easy,no_intent,off_topic
4090,je voudrais un bilet de amienns à perpignan,Amiens,Perpignan,1,hard,misspelling,spelling errors
4091,J'aimerais visiter Reims,,,0,easy,incomplete_origin,missing origin
4092,je veux aller de annecy a saint-étienne,Annecy,Saint-Étienne,1,medium,no_capitals,"lowercase, no accents"
4093,je suis actuellement à nantes,,,0,easy,incomplete_dest,missing destination
4094,Pour Bordeaux,,,0,easy,incomplete_origin,missing origin
4095,Billet Paris Le Mans pour 3 personnes,Paris,Le Mans,1,medium,additional_info,with time/passenger info
4096,Venant de Nantes,,,0,easy,incomplete_dest,missing destination
4097,comment aller a lille depuis perpignan,Perpignan,Lille,1,medium,no_capitals,"lowercase, no accents"
4098,Vous vous appelez comment,,,0,easy,no_intent,general_questions
4099,le train c'est mieux que l'avion ?,,,0,easy,no_intent,train_discussion
4100,Train de Aix-en-Provence à Clermont-Ferrand,Aix-en-Provence,Clermont-Ferrand,1,medium,compound_name,compound name
4101,Je souhaite me rendre à Aix-en-Provence en partant de Lyon,Lyon,Aix-en-Provence,1,medium,compound_name,compound name
4102,évidemment,,,0,easy,no_intent,random_statements
4103,zux pimuqub potij dodamax,,,0,easy,garbage,random text
4104,Commen aler de Dijon a Marceille,Dijon,Marseille,1,hard,misspelling,spelling errors
4105,"Avec mes amis Paris et Albert, je voudrais aller de Tours à Nantes",Tours,Nantes,1,hard,name_ambiguity,Paris/Albert=prénoms
4106,À Le Havre en partance de Montpellier,Montpellier,Le Havre,1,medium,inverted_order,
4107,Pour me rendre à Dijon je pars de Le Havre,Le Havre,Dijon,1,medium,inverted_order,
4108,Je veux aller à Metz en partant de Aix-en-Provence,Aix-en-Provence,Metz,1,medium,inverted_order,
4109,Pour me rendre à Toulon je pars de Bordeaux,Bordeaux,Toulon,1,medium,inverted_order,
4110,qiveda vatipaq,,,0,easy,garbage,random text
4111,parapluie uniforme nougat ordinateur uniforme parapluie ordinateur miroir,,,0,easy,garbage,nonsense words
4112,orange orange valise tambour,,,0,easy,garbage,nonsense words
4113,Comment se rendre à Brest si on part de Lyon,Lyon,Brest,1,medium,inverted_order,
4114,bonsoir ?,,,0,easy,no_intent,greetings
4115,Je dois me rendre de Perpignan à Nantes,Perpignan,Nantes,1,easy,standard,
4116,Je viens de Toulouse,,,0,easy,incomplete_dest,missing destination
4117,En direction de Le Havre,,,0,easy,incomplete_origin,missing origin
4118,Je souhaite me rendre à Metz depuis Tours,Tours,Metz,1,easy,standard,
4119,Billet Toulouse Toulouse,,,0,medium,ambiguous,origin equals destination
4120,je dois aller de tours a annecy,Tours,Annecy,1,medium,no_capitals,"lowercase, no accents"
4121,en partant de le havre,,,0,easy,incomplete_dest,missing destination
4122,Route pour Rennes,,,0,easy,incomplete_origin,missing origin
4123,Cap sur Tours depuis Aix-en-Provence,Aix-en-Provence,Tours,1,medium,inverted_order,
4124,Un aller simple de Strasbourg à Rennes,Strasbourg,Rennes,1,easy,standard,
4125,Je vais de Nice à Lille à Paris,,,0,medium,ambiguous,too many cities
4126,À Aix-en-Provence en partance de Dijon,Dijon,Aix-en-Provence,1,medium,inverted_order,
4127,Il y avait du monde dans le train,,,0,easy,no_intent,train_discussion
4128,Comment aller a Nîme depuis Dijoon,Dijon,Nîmes,1,hard,misspelling,spelling errors
4129,Départ Bordeaux arrivée Nîmes,Bordeaux,Nîmes,1,easy,standard,
4130,Bonjour,,,0,easy,no_intent,greetings
4131,Quand part le prochain train de Nîmes vers Strasbourg,Nîmes,Strasbourg,1,medium,standard,
4132,Je voudrais réserver un billet de Nantes pour Montpellier,Nantes,Montpellier,1,medium,standard,
4133,Peut-être Marseille ou bien Bordeaux,,,0,medium,ambiguous,contradictions
4134,Je veux aller de Montpellie à Toulon,Montpellier,Toulon,1,hard,misspelling,spelling errors
4135,sable miroir tambour,,,0,easy,garbage,nonsense words
4136,tamehaw debuxivu nukuxepi paweweb rodevakeha,,,0,easy,garbage,random text
4137,Pouvez-vous me réserver une place de Grenoble à Montpellier,Grenoble,Montpellier,1,medium,standard,
4138,Un billet Metz Villeurbanne pour ce soir,Metz,Villeurbanne,1,medium,additional_info,with time/passenger info
4139,Avec mon ami Lourdes je voudrais aller de Clermont-Ferrand à Florence,Clermont-Ferrand,Florence,1,medium,name_ambiguity,Lourdes=prénom
4140,Quel est le prix d'un aller simple de Amiens à Villeurbanne,Amiens,Villeurbanne,1,medium,additional_info,with time/passenger info
4141,je voudrais un bilet de toulouse à grenobl,Toulouse,Grenoble,1,hard,misspelling,spelling errors
4142,Peut-être Nice ou bien Toulouse,,,0,medium,ambiguous,contradictions
4143,je quitte paris,,,0,easy,incomplete_dest,missing destination
4144,Comment aller de Lyon à Lille à Nice,,,0,medium,ambiguous,too many cities
4145,Combien de temps faut-il pour aller de Marseille à Amiens,Marseille,Amiens,1,hard,complex_question,
4146,De Lille non attendez de Rennes vers Nice,,,0,medium,ambiguous,conflicting information
4147,Je voudrais un bilet de Nîîmes à Marceille,Nîmes,Marseille,1,hard,misspelling,spelling errors
4148,Combien coûte un billet de train de Le Havre à Villeurbanne,Le Havre,Villeurbanne,1,medium,standard,
4149,un train pour lille,,,0,easy,incomplete_origin,missing origin
4150,Comment aller a Lilles depuis Nise,Nice,Lille,1,hard,misspelling,spelling errors
4151,le café est bon ?,,,0,easy,no_intent,off_topic
4152,Commen aler de Bordo a Dijon,Bordeaux,Dijon,1,hard,misspelling,spelling errors
4153,Je veux aller de La Roche-sur-Yon à Clermont-Ferrand,La Roche-sur-Yon,Clermont-Ferrand,1,medium,compound_name,compound name
4154,Toulouse Marseille aller simple,Toulouse,Marseille,1,medium,no_markers,
4155,Quel est le prix d'un aller simple de Bordeaux à Brest,Bordeaux,Brest,1,medium,additional_info,with time/passenger info
4156,Hey salut,,,0,easy,no_intent,greetings
4157,Quel est l'horaire des trains au départ de Perpignan pour Rennes,Perpignan,Rennes,1,medium,standard,
4158,Je voudrais un billet de Toulon à Saint-Étienne,Toulon,Saint-Étienne,1,easy,standard,
4159,je voyage avec albert et paris de rennes vers dijon,Rennes,Dijon,1,hard,name_ambiguity,"Albert/Paris=prénoms, lowercase"
4160,Hésitation entre Toulouse et Bordeaux,,,0,medium,ambiguous,contradictions
4161,Retrouver Lourdes à Toulon en partant de Nantes,Nantes,Toulon,1,hard,name_ambiguity,Lourdes=prénom
4162,Un aller simple de Saint-Étienne à Lyon,Saint-Étienne,Lyon,1,easy,standard,
4163,Réservation Le Havre Amiens,Le Havre,Amiens,1,medium,no_markers,
4164,D'accord !,,,0,easy,no_intent,random_statements
4165,train Marseille $$%% @@@ 456,,,0,easy,garbage,incoherent mix
4166,je voudrais un bilet de nise à toulo,Nice,Toulon,1,hard,misspelling,spelling errors
4167,Je veux aller de Nice à Strasbourg demain matin,Nice,Strasbourg,1,medium,additional_info,with time/passenger info
4168,Un billet Nîmes Limoges s'il vous plaît,Nîmes,Limoges,1,easy,standard,
4169,Train pour Paris Lyon et Nice,,,0,medium,ambiguous,too many cities
4170,retrouver lourdes à metz en partant de bordeaux,Bordeaux,Metz,1,hard,name_ambiguity,"Lourdes=prénom, lowercase"
4171,Dónde está la estación,,,0,easy,garbage,foreign language
4172,Ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
4173,Comment aller de Lyon à Lyon,,,0,medium,ambiguous,origin equals destination
4174,Route pour Lyon,,,0,easy,incomplete_origin,missing origin
4175,Montpellier Nantes s'il vous plaît,Montpellier,Nantes,1,medium,no_markers,
4176,je voudrais un billet de villeurbanne a perpignan,Villeurbanne,Perpignan,1,medium,no_capitals,"lowercase, no accents"
4177,"clément, albert et moi voulons aller de amiens à lille",Amiens,Lille,1,hard,name_ambiguity,"Clément/Albert=prénoms, lowercase"
4178,direction le havre,,,0,easy,incomplete_origin,missing origin
4179,Quel est le prix d'un billet de Villeurbanne à Saint-Étienne,Villeurbanne,Saint-Étienne,1,easy,standard,
4180,SNCF SNCF SNCF SNCF SNCF SNCF SNCF,,,0,easy,garbage,repetitions
4181,Commen aler de Lille a Strasbourg,Lille,Strasbourg,1,hard,misspelling,spelling errors
4182,Départ Nice,,,0,easy,incomplete_dest,missing destination
4183,retrouver clément à paris en partant de annecy,Annecy,Paris,1,hard,name_ambiguity,"Clément=prénom, lowercase"
4184,Peut-être,,,0,easy,no_intent,random_statements
4185,Quand part le prochain train de Le Havre vers Toulouse,Le Havre,Toulouse,1,medium,standard,
4186,"avec mes amis albert et lourdes, je voudrais aller de nice à paris",Nice,Paris,1,hard,name_ambiguity,"Albert/Lourdes=prénoms, lowercase"
4187,je ne comprends pas,,,0,easy,no_intent,random_statements
4188,Mon ami Albert m'attend à Montpellier je pars de Brest,Brest,Montpellier,1,medium,name_ambiguity,Albert=prénom
4189,Pour me rendre à Grenoble je pars de Toulon,Toulon,Grenoble,1,medium,inverted_order,
4190,Billet Villeurbanne Lyon,Villeurbanne,Lyon,1,medium,no_markers,
4191,Destination Grenoble ?,,,0,easy,incomplete_origin,missing origin
4192,Je me trouve à Bordeaux ?,,,0,easy,incomplete_dest,missing destination
4193,Je veux aller à Nantes ?,,,0,easy,incomplete_origin,missing origin
4194,Je voudrais partir de Saint-Étienne à Tours lundi prochain,Saint-Étienne,Tours,1,medium,additional_info,with time/passenger info
4195,Un billet Bordeaux Montpellier pour 2 adultes,Bordeaux,Montpellier,1,medium,additional_info,with time/passenger info
4196,Quelle est la durée du trajet de Angers à Perpignan,Angers,Perpignan,1,medium,complex_question,
4197,trajet brest paris,Brest,Paris,1,medium,no_capitals,"lowercase, no accents"
4198,Retrouver Paris à Strasbourg en partant de Rennes,Rennes,Strasbourg,1,hard,name_ambiguity,Paris=prénom
4199,"avec mes amis rémy et clément, je voudrais aller de le mans à amiens",Le Mans,Amiens,1,hard,name_ambiguity,"Rémy/Clément=prénoms, lowercase"
4200,Je suis actuellement à Nice,,,0,easy,incomplete_dest,missing destination
4201,Localisé à Lyon,,,0,easy,incomplete_dest,missing destination
4202,je voudrais un billet de nice a nantes,Nice,Nantes,1,medium,no_capitals,"lowercase, no accents"
4203,@@## ??? !!!,,,0,easy,garbage,special characters
4204,Venant de Reims,,,0,easy,incomplete_dest,missing destination
4205,ciso zineki tokolebem lyxuwucusi,,,0,easy,garbage,random text
4206,De Angers vers Tours s'il vous plaît,Angers,Tours,1,easy,standard,
4207,Toulouse Clermont-Ferrand s'il vous plaît,Toulouse,Clermont-Ferrand,1,medium,no_markers,
4208,tambour escalier uniforme,,,0,easy,garbage,nonsense words
4209,Que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
4210,"Avec mes amis Florence et Lourdes, je voudrais aller de Nîmes à Paris",Nîmes,Paris,1,hard,name_ambiguity,Florence/Lourdes=prénoms
4211,bilet clermont-ferran lille,Clermont-Ferrand,Lille,1,hard,misspelling,spelling errors
4212,Hésitation entre Bordeaux et Toulouse,,,0,medium,ambiguous,contradictions
4213,La musique classique est relaxante !,,,0,easy,no_intent,off_topic
4214,un billet bordeaux nantes s'il vous plait,Bordeaux,Nantes,1,medium,no_capitals,"lowercase, no accents"
4215,un billet saint-étienne le man,Saint-Étienne,Le Mans,1,hard,misspelling,spelling errors
4216,Je veux aller de Dijjon à Strasbour,Dijon,Strasbourg,1,hard,misspelling,spelling errors
4217,je quitte le havre,,,0,easy,incomplete_dest,missing destination
4218,Vers Dijon au départ de Clermont-Ferrand,Clermont-Ferrand,Dijon,1,medium,inverted_order,
4219,Vers Lille au départ de Rennes,Rennes,Lille,1,medium,inverted_order,
4220,Direction Grenoble en partant de Le Mans,Le Mans,Grenoble,1,medium,inverted_order,
4221,un billet annec amiens,Annecy,Amiens,1,hard,misspelling,spelling errors
4222,Je vais à Florence voir mon ami Paris en partant de Marseille,Marseille,Florence,1,medium,name_ambiguity,Paris=prénom
4223,je dois aller de aix-en-provence a toulouse,Aix-en-Provence,Toulouse,1,medium,no_capitals,"lowercase, no accents"
4224,Réservation Paris Clermont-Ferrand,Paris,Clermont-Ferrand,1,medium,no_markers,
4225,Billet Aix-les-Bains Grenoble,Aix-les-Bains,Grenoble,1,medium,compound_name,compound name
4226,Vers Metz au départ de Perpignan,Perpignan,Metz,1,medium,inverted_order,
4227,je suis actuellement à lyon ?,,,0,easy,incomplete_dest,missing destination
4228,Cap sur Tours depuis Le Mans,Le Mans,Tours,1,medium,inverted_order,
4229,Trajet Bordeaux Marseille,Bordeaux,Marseille,1,medium,no_markers,
4230,Amiens Paris s'il vous plaît,Amiens,Paris,1,medium,no_markers,
4231,à partir de dijon ?,,,0,easy,incomplete_dest,missing destination
4232,depuis nantes ?,,,0,easy,incomplete_dest,missing destination
4233,Je dois me rendre de Saint-Étienne à Limoges,Saint-Étienne,Limoges,1,easy,standard,
4234,ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
4235,Je dois me rendre de Bordeaux à Villeurbanne,Bordeaux,Villeurbanne,1,easy,standard,
4236,zufohun xelo zeqafo xulopyp,,,0,easy,garbage,random text
4237,je vais à angers,,,0,easy,incomplete_origin,missing origin
4238,Un billet Bordeaux Strasbourg,Bordeaux,Strasbourg,1,easy,no_markers,
4239,Metz Aix-en-Provence aujourd'hui,Metz,Aix-en-Provence,1,medium,no_markers,
4240,À Toulouse en partance de Angers,Angers,Toulouse,1,medium,inverted_order,
4241,456 ??? ...,,,0,easy,garbage,incoherent mix
4242,Quand part le prochain train de Metz vers Limoges,Metz,Limoges,1,medium,standard,
4243,Quel est le prix d'un billet de Le Mans à Marseille,Le Mans,Marseille,1,easy,standard,
4244,commen aler de lille a nantess,Lille,Nantes,1,hard,misspelling,spelling errors
4245,Je veux aller à Nice,,,0,easy,incomplete_origin,missing origin
4246,un billet perpignan le mans s'il vous plait,Perpignan,Le Mans,1,medium,no_capitals,"lowercase, no accents"
4247,De Toulouse vers Clermont-Ferrand s'il vous plaît,Toulouse,Clermont-Ferrand,1,easy,standard,
4248,Je pars de Bordeaux enfin non de Marseille,,,0,medium,ambiguous,conflicting information
4249,Je souhaite me rendre à Port Boulet en partant de Villeurbanne,Villeurbanne,Port-Boulet,1,medium,compound_name,compound name no hyphen
4250,Salut ?,,,0,easy,no_intent,greetings
4251,Combien coûte un billet de train de Strasbourg à Lyon,Strasbourg,Lyon,1,medium,standard,
4252,De Nantes à Bordeaux ou peut-être Lyon,,,0,medium,ambiguous,contradictions
4253,Perpignan Lyon ce soir,Perpignan,Lyon,1,medium,no_markers,
4254,lyki mafavy,,,0,easy,garbage,random text
4255,Comment aller a Toullon depuis Dijon,Dijon,Toulon,1,hard,misspelling,spelling errors
4256,Je vais à Paris voir mon ami Paris en partant de Toulon,Toulon,Paris,1,medium,name_ambiguity,Paris=prénom
4257,De Perpignan vers Salon-de-Provence,Perpignan,Salon-de-Provence,1,medium,compound_name,compound name
4258,Destination Toulouse correction Nice,,,0,medium,ambiguous,conflicting information
4259,Destination Angers,,,0,easy,incomplete_origin,missing origin
4260,À bientôt,,,0,easy,no_intent,greetings
4261,Toulouse Paris demain,Toulouse,Paris,1,medium,no_markers,
4262,$$%% @@## !!!,,,0,easy,garbage,special characters
4263,en direction de dijon,,,0,easy,incomplete_origin,missing origin
4264,Depuis Nice,,,0,easy,incomplete_dest,missing destination
4265,--- ^^&&,,,0,easy,garbage,special characters
4266,un billet bordeaux brest s'il vous plait,Bordeaux,Brest,1,medium,no_capitals,"lowercase, no accents"
4267,je souhaite me rendre a grenoble depuis nantes,Nantes,Grenoble,1,medium,no_capitals,"lowercase, no accents"
4268,Basé à Lille,,,0,easy,incomplete_dest,missing destination
4269,Comment aller de Nantes à Nice à Toulouse,,,0,medium,ambiguous,too many cities
4270,"avec mes amis paris et clément, je voudrais aller de angers à nantes",Angers,Nantes,1,hard,name_ambiguity,"Paris/Clément=prénoms, lowercase"
4271,un billet saint-étienne brest s'il vous plait,Saint-Étienne,Brest,1,medium,no_capitals,"lowercase, no accents"
4272,Trajet Clermont-Ferrand Paris,Clermont-Ferrand,Paris,1,medium,no_markers,
4273,orange framboise nougat,,,0,easy,garbage,nonsense words
4274,Destination Toulouse correction Rennes,,,0,medium,ambiguous,conflicting information
4275,Quel est le prix d'un aller simple de Paris à Dijon,Paris,Dijon,1,medium,additional_info,with time/passenger info
4276,"lourdes, florence et moi voulons aller de le havre à paris",Le Havre,Paris,1,hard,name_ambiguity,"Lourdes/Florence=prénoms, lowercase"
4277,Pour aller à Angers depuis Lyon,Lyon,Angers,1,medium,inverted_order,
4278,Billet Salon de Provence Montpellier,Salon-de-Provence,Montpellier,1,medium,compound_name,compound name no hyphen
